,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
4541,3066160,90,edison,2020-11-04T06:53:31Z,minnesota,3300000,1323232,2936561,2945233,0.449,0.531,0
4542,3067001,90,edison,2020-11-04T06:58:49Z,minnesota,3300000,1323232,2936561,2945233,0.449,0.531,0
4543,3071907,90,edison,2020-11-04T07:08:51Z,minnesota,3300000,1323232,2936561,2945233,0.449,0.531,0
4544,3071942,90,edison,2020-11-04T07:09:50Z,minnesota,3300000,1323232,2936561,2945233,0.449,0.531,0
4545,3086686,90,edison,2020-11-04T07:18:51Z,minnesota,3300000,1323232,2936561,2945233,0.449,0.53,0
4546,3114656,91,edison,2020-11-04T07:28:52Z,minnesota,3300000,1323232,2936561,2945233,0.451,0.529,0
4547,3130473,92,edison,2020-11-04T07:38:50Z,minnesota,3300000,1323232,2936561,2945233,0.452,0.527,0
4548,3130479,92,edison,2020-11-04T07:42:25Z,minnesota,3300000,1323232,2936561,2945233,0.452,0.527,0
4549,3141575,92,edison,2020-11-04T07:48:51Z,minnesota,3300000,1323232,2936561,2945233,0.453,0.526,0
4550,3141582,92,edison,2020-11-04T07:55:22Z,minnesota,3300000,1323232,2936561,2945233,0.453,0.526,0
4551,3145558,92,edison,2020-11-04T07:58:49Z,minnesota,3300000,1323232,2936561,2945233,0.453,0.526,0
4552,3145607,92,edison,2020-11-04T08:07:58Z,minnesota,3300000,1323232,2936561,2945233,0.453,0.526,0
4553,3146056,92,edison,2020-11-04T08:08:49Z,minnesota,3300000,1323232,2936561,2945233,0.453,0.526,0
4554,3150808,92,edison,2020-11-04T08:12:19Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4555,3151184,92,edison,2020-11-04T08:14:04Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4556,3151294,92,edison,2020-11-04T08:18:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4557,3151310,92,edison,2020-11-04T08:22:01Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4558,3152986,92,edison,2020-11-04T08:28:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4559,3170890,93,edison,2020-11-04T08:38:48Z,minnesota,3300000,1323232,2936561,2945233,0.453,0.527,0
4560,3171823,93,edison,2020-11-04T08:48:48Z,minnesota,3300000,1323232,2936561,2945233,0.453,0.527,0
4561,3172197,93,edison,2020-11-04T08:58:50Z,minnesota,3300000,1323232,2936561,2945233,0.453,0.527,0
4562,3172225,93,edison,2020-11-04T09:03:25Z,minnesota,3300000,1323232,2936561,2945233,0.453,0.527,0
4563,3172365,93,edison,2020-11-04T09:08:48Z,minnesota,3300000,1323232,2936561,2945233,0.453,0.527,0
4564,3181753,93,edison,2020-11-04T09:18:53Z,minnesota,3300000,1323232,2936561,2945233,0.453,0.526,0
4565,3182195,93,edison,2020-11-04T09:28:48Z,minnesota,3300000,1323232,2936561,2945233,0.453,0.526,0
4566,3183051,93,edison,2020-11-04T09:38:48Z,minnesota,3300000,1323232,2936561,2945233,0.453,0.526,0
4567,3183341,93,edison,2020-11-04T09:48:48Z,minnesota,3300000,1323232,2936561,2945233,0.453,0.526,0
4568,3188678,93,edison,2020-11-04T09:58:50Z,minnesota,3300000,1323232,2936561,2945233,0.453,0.526,0
4569,3189298,93,edison,2020-11-04T10:08:55Z,minnesota,3300000,1323232,2936561,2945233,0.453,0.526,0
4570,3190229,93,edison,2020-11-04T10:18:49Z,minnesota,3300000,1323232,2936561,2945233,0.453,0.526,0
4571,3190637,93,edison,2020-11-04T10:28:50Z,minnesota,3300000,1323232,2936561,2945233,0.453,0.526,0
4572,3193224,94,edison,2020-11-04T10:39:17Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4573,3193701,94,edison,2020-11-04T10:48:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4574,3196671,94,edison,2020-11-04T10:58:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4575,3196739,94,edison,2020-11-04T11:08:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4576,3197394,94,edison,2020-11-04T14:58:50Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4577,3199488,94,edison,2020-11-04T15:16:28Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4578,3199823,94,edison,2020-11-04T15:16:58Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4579,3200448,94,edison,2020-11-04T15:18:49Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4580,3200708,94,edison,2020-11-04T15:28:50Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4581,3201243,94,edison,2020-11-04T15:48:51Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4582,3201990,94,edison,2020-11-04T15:58:51Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4583,3202507,94,edison,2020-11-04T16:18:51Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4584,3203846,94,edison,2020-11-04T16:38:49Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4585,3208120,94,edison,2020-11-04T17:08:50Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4586,3209490,94,edison,2020-11-04T17:38:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4587,3211231,94,edison,2020-11-04T17:48:52Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4588,3213000,94,edison,2020-11-04T17:58:51Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4589,3213827,94,edison,2020-11-04T18:08:49Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4590,3215288,94,edison,2020-11-04T18:18:49Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4591,3215684,94,edison,2020-11-04T18:28:52Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4592,3216286,94,edison,2020-11-04T18:48:51Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4593,3217489,94,edison,2020-11-04T19:08:49Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4594,3219182,94,edison,2020-11-04T19:28:50Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4595,3219908,94,edison,2020-11-04T19:48:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4596,3221109,94,edison,2020-11-04T19:58:49Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4597,3221776,94,edison,2020-11-04T20:08:49Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4598,3221875,94,edison,2020-11-04T20:38:49Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4599,3222041,94,edison,2020-11-04T20:49:00Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4600,3222296,94,edison,2020-11-04T20:58:50Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4601,3222487,94,edison,2020-11-04T21:08:58Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4602,3223032,94,edison,2020-11-04T21:18:52Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4603,3223200,94,edison,2020-11-04T21:48:50Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4604,3223455,94,edison,2020-11-04T21:58:52Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4605,3223830,94,edison,2020-11-04T22:08:49Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4606,3227153,94,edison,2020-11-04T22:18:49Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4607,3227157,94,edison,2020-11-04T22:28:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4608,3227159,94,edison,2020-11-04T22:38:51Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4609,3227166,94,edison,2020-11-04T22:48:49Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4610,3227169,94,edison,2020-11-04T22:58:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4611,3228684,95,edison,2020-11-04T23:08:51Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4612,3228709,95,edison,2020-11-04T23:18:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4613,3231491,95,edison,2020-11-04T23:43:50Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4614,3231638,95,edison,2020-11-04T23:59:52Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4615,3232130,95,edison,2020-11-05T00:10:49Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4616,3232386,95,edison,2020-11-05T00:25:51Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4617,3241359,95,edison,2020-11-05T00:29:49Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4618,3241935,95,edison,2020-11-05T00:40:58Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4619,3247653,95,edison,2020-11-05T01:38:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4620,3256762,95,edison,2020-11-05T01:48:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4621,3257234,95,edison,2020-11-05T03:18:46Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4622,3257243,95,edison,2020-11-05T03:28:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4623,3257272,95,edison,2020-11-05T03:38:44Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4624,3257303,95,edison,2020-11-05T03:48:51Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4625,3257315,95,edison,2020-11-05T03:58:47Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4626,3257327,95,edison,2020-11-05T04:08:43Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4627,3257340,95,edison,2020-11-05T04:18:47Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4628,3257346,95,edison,2020-11-05T04:28:47Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4629,3257379,95,edison,2020-11-05T04:38:53Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4630,3257381,95,edison,2020-11-05T04:48:54Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4631,3257393,95,edison,2020-11-05T04:58:43Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4632,3257404,95,edison,2020-11-05T05:08:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4633,3257417,95,edison,2020-11-05T05:18:44Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4634,3257439,95,edison,2020-11-05T05:28:45Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4635,3257459,95,edison,2020-11-05T05:38:43Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4636,3257476,95,edison,2020-11-05T05:48:52Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4637,3257487,95,edison,2020-11-05T05:58:45Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4638,3257495,95,edison,2020-11-05T06:08:45Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4639,3257498,95,edison,2020-11-05T15:58:43Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4640,3257507,95,edison,2020-11-05T16:38:46Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4641,3257514,95,edison,2020-11-05T18:18:53Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4642,3257562,95,edison,2020-11-05T18:28:50Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4643,3257587,95,edison,2020-11-05T20:28:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4644,3259112,95,edison,2020-11-05T20:38:40Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4645,3259179,95,edison,2020-11-05T20:58:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4646,3260094,95,edison,2020-11-05T21:08:39Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4647,3260471,95,edison,2020-11-05T21:18:40Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4648,3260857,95,edison,2020-11-05T21:28:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4649,3260946,95,edison,2020-11-05T21:38:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4650,3261008,95,edison,2020-11-05T21:48:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4651,3261285,95,edison,2020-11-05T21:58:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4652,3261528,96,edison,2020-11-05T22:18:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4653,3261612,96,edison,2020-11-05T22:28:39Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
